"","seqnames","start","end","width","strand","score","pct_cons","peak","feature","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","symbol","genename"
"window_3371","chr1",8425000,8435000,10001,"*",62,24.6031746031746,"window_3371","102724552",8424645,8435013,10369,"+",0,"inside",354,"RERE-AS1","RERE antisense RNA 1"
"window_3372","chr1",8427500,8437500,10001,"*",56,22.2222222222222,"window_3372","102724552",8424645,8435013,10369,"+",0,"overlapEnd",2854,"RERE-AS1","RERE antisense RNA 1"
"window_3536","chr1",8837500,8847500,10001,"*",71,28.1746031746032,"window_3536","473",8352397,8848921,496525,"-",0,"inside",1420,"RERE","arginine-glutamic acid dipeptide repeats"
"window_3650","chr1",9122500,9132500,10001,"*",52,20.6349206349206,"window_3650","80045",9100305,9129102,28798,"-",0,"overlapStart",0,"GPR157","G protein-coupled receptor 157"
"window_3659","chr1",9145000,9155000,10001,"*",69,27.3809523809524,"window_3659","407040",9151668,9151777,110,"-",0,"includeFeature",0,"MIR34A","microRNA 34a"
"window_3660","chr1",9147500,9157500,10001,"*",68,26.984126984127,"window_3660","407040",9151668,9151777,110,"-",0,"includeFeature",0,"MIR34A","microRNA 34a"
"window_3662","chr1",9152500,9162500,10001,"*",73,28.968253968254,"window_3662","407040",9151668,9151777,110,"-",722,"upstream",722,"MIR34A","microRNA 34a"
"window_3674","chr1",9182500,9192500,10001,"*",72,28.5714285714286,"window_3674","102724571",9182004,9196284,14281,"+",0,"inside",495,"LNCTAM34A","long non coding transcriptional activator of miR34a"
"window_3674.1","chr1",9182500,9192500,10001,"*",72,28.5714285714286,"window_3674","106614088",9148011,9182392,34382,"-",107,"upstream",107,"MIR34AHG","MIR34A host gene"
"window_3675","chr1",9185000,9195000,10001,"*",65,25.7936507936508,"window_3675","102724571",9182004,9196284,14281,"+",0,"inside",2995,"LNCTAM34A","long non coding transcriptional activator of miR34a"
"window_3675.1","chr1",9185000,9195000,10001,"*",65,25.7936507936508,"window_3675","106614088",9148011,9182392,34382,"-",2607,"upstream",2607,"MIR34AHG","MIR34A host gene"
"window_3690","chr1",9222500,9232500,10001,"*",70,27.7777777777778,"window_3690","9563",9234775,9271337,36563,"+",2274,"upstream",2274,"H6PD","hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase"
"window_3691","chr1",9225000,9235000,10001,"*",75,29.7619047619048,"window_3691","9563",9234775,9271337,36563,"+",0,"overlapStart",0,"H6PD","hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase"
"window_3813","chr1",9530000,9540000,10001,"*",67,26.5873015873016,"window_3813","84275",9539465,9585173,45709,"+",0,"overlapStart",0,"SLC25A33","solute carrier family 25 member 33"
"window_3871","chr1",9675000,9685000,10001,"*",66,26.1904761904762,"window_3871","101929074",9672426,9687555,15130,"-",0,"inside",2554,"PIK3CD-AS2","PIK3CD antisense RNA 2"
"window_3872","chr1",9677500,9687500,10001,"*",73,28.968253968254,"window_3872","101929074",9672426,9687555,15130,"-",0,"inside",54,"PIK3CD-AS2","PIK3CD antisense RNA 2"
"window_3873","chr1",9680000,9690000,10001,"*",70,27.7777777777778,"window_3873","101929074",9672426,9687555,15130,"-",0,"overlapStart",0,"PIK3CD-AS2","PIK3CD antisense RNA 2"
"window_3874","chr1",9682500,9692500,10001,"*",72,28.5714285714286,"window_3874","101929074",9672426,9687555,15130,"-",0,"overlapStart",0,"PIK3CD-AS2","PIK3CD antisense RNA 2"
"window_3875","chr1",9685000,9695000,10001,"*",59,23.4126984126984,"window_3875","101929074",9672426,9687555,15130,"-",0,"overlapStart",0,"PIK3CD-AS2","PIK3CD antisense RNA 2"
"window_3876","chr1",9687500,9697500,10001,"*",57,22.6190476190476,"window_3876","101929074",9672426,9687555,15130,"-",0,"overlapStart",0,"PIK3CD-AS2","PIK3CD antisense RNA 2"
"window_3926","chr1",9812500,9822500,10001,"*",51,20.2380952380952,"window_3926","22883",9729026,9824526,95501,"-",0,"inside",2025,"CLSTN1","calsyntenin 1"
"window_3927","chr1",9815000,9825000,10001,"*",62,24.6031746031746,"window_3927","22883",9729026,9824526,95501,"-",0,"overlapStart",0,"CLSTN1","calsyntenin 1"
"window_3928","chr1",9817500,9827500,10001,"*",61,24.2063492063492,"window_3928","22883",9729026,9824526,95501,"-",0,"overlapStart",0,"CLSTN1","calsyntenin 1"
"window_3929","chr1",9820000,9830000,10001,"*",61,24.2063492063492,"window_3929","22883",9729026,9824526,95501,"-",0,"overlapStart",0,"CLSTN1","calsyntenin 1"
"window_3930","chr1",9822500,9832500,10001,"*",72,28.5714285714286,"window_3930","22883",9729026,9824526,95501,"-",0,"overlapStart",0,"CLSTN1","calsyntenin 1"
"window_3931","chr1",9825000,9835000,10001,"*",61,24.2063492063492,"window_3931","22883",9729026,9824526,95501,"-",473,"upstream",473,"CLSTN1","calsyntenin 1"
"window_3973","chr1",9930000,9940000,10001,"*",57,22.6190476190476,"window_3973","64802",9942923,9985501,42579,"+",2922,"upstream",2922,"NMNAT1","nicotinamide nucleotide adenylyltransferase 1"
"window_3974","chr1",9932500,9942500,10001,"*",71,28.1746031746032,"window_3974","64802",9942923,9985501,42579,"+",422,"upstream",422,"NMNAT1","nicotinamide nucleotide adenylyltransferase 1"
"window_3974.1","chr1",9932500,9942500,10001,"*",71,28.1746031746032,"window_3974","84328",9922113,9943407,21295,"-",0,"inside",906,"LZIC","leucine zipper and CTNNBIP1 domain containing"
"window_3978","chr1",9942500,9952500,10001,"*",72,28.5714285714286,"window_3978","64802",9942923,9985501,42579,"+",0,"overlapStart",0,"NMNAT1","nicotinamide nucleotide adenylyltransferase 1"
"window_3978.1","chr1",9942500,9952500,10001,"*",72,28.5714285714286,"window_3978","84328",9922113,9943407,21295,"-",0,"overlapStart",0,"LZIC","leucine zipper and CTNNBIP1 domain containing"
"window_4081","chr1",10200000,10210000,10001,"*",64,25.3968253968254,"window_4081","23095",10210805,10381603,170799,"+",804,"upstream",804,"KIF1B","kinesin family member 1B"
"window_4161","chr1",10400000,10410000,10001,"*",72,28.5714285714286,"window_4161","5226",10398592,10420511,21920,"+",0,"inside",1407,"PGD","phosphogluconate dehydrogenase"
"window_4168","chr1",10417500,10427500,10001,"*",55,21.8253968253968,"window_4168","100526739",10430102,10452153,22052,"+",2601,"upstream",2601,"CENPS-CORT","CENPS-CORT readthrough"
"window_4168.1","chr1",10417500,10427500,10001,"*",55,21.8253968253968,"window_4168","378708",10430433,10442808,12376,"+",2932,"upstream",2932,"CENPS","centromere protein S"
"window_4169","chr1",10420000,10430000,10001,"*",61,24.2063492063492,"window_4169","100526739",10430102,10452153,22052,"+",101,"upstream",101,"CENPS-CORT","CENPS-CORT readthrough"
"window_4169.1","chr1",10420000,10430000,10001,"*",61,24.2063492063492,"window_4169","378708",10430433,10442808,12376,"+",432,"upstream",432,"CENPS","centromere protein S"
"window_4170","chr1",10422500,10432500,10001,"*",59,23.4126984126984,"window_4170","100526739",10430102,10452153,22052,"+",0,"overlapStart",0,"CENPS-CORT","CENPS-CORT readthrough"
"window_4170.1","chr1",10422500,10432500,10001,"*",59,23.4126984126984,"window_4170","378708",10430433,10442808,12376,"+",0,"overlapStart",0,"CENPS","centromere protein S"
"window_4171","chr1",10425000,10435000,10001,"*",58,23.015873015873,"window_4171","100526739",10430102,10452153,22052,"+",0,"overlapStart",0,"CENPS-CORT","CENPS-CORT readthrough"
"window_4171.1","chr1",10425000,10435000,10001,"*",58,23.015873015873,"window_4171","378708",10430433,10442808,12376,"+",0,"overlapStart",0,"CENPS","centromere protein S"
"window_4315","chr1",10785000,10795000,10001,"*",61,24.2063492063492,"window_4315","54897",10636604,10796650,160047,"-",0,"inside",1649,"CASZ1","castor zinc finger 1"
"window_4436","chr1",11087500,11097500,10001,"*",56,22.2222222222222,"window_4436","105376736",11099675,11102100,2426,"+",2174,"upstream",2174,"EXOSC10-AS1","EXOSC10 antisense RNA 1"
"window_4436.1","chr1",11087500,11097500,10001,"*",56,22.2222222222222,"window_4436","5394",11066618,11099869,33252,"-",0,"inside",2368,"EXOSC10","exosome component 10"
"window_4437","chr1",11090000,11100000,10001,"*",72,28.5714285714286,"window_4437","105376736",11099675,11102100,2426,"+",0,"overlapStart",0,"EXOSC10-AS1","EXOSC10 antisense RNA 1"
"window_4437.1","chr1",11090000,11100000,10001,"*",72,28.5714285714286,"window_4437","5394",11066618,11099869,33252,"-",0,"overlapStart",0,"EXOSC10","exosome component 10"
"window_4438","chr1",11092500,11102500,10001,"*",75,29.7619047619048,"window_4438","105376736",11099675,11102100,2426,"+",0,"includeFeature",0,"EXOSC10-AS1","EXOSC10 antisense RNA 1"
"window_4438.1","chr1",11092500,11102500,10001,"*",75,29.7619047619048,"window_4438","5394",11066618,11099869,33252,"-",0,"overlapStart",0,"EXOSC10","exosome component 10"
"window_4439","chr1",11095000,11105000,10001,"*",70,27.7777777777778,"window_4439","105376736",11099675,11102100,2426,"+",0,"includeFeature",0,"EXOSC10-AS1","EXOSC10 antisense RNA 1"
"window_4439.1","chr1",11095000,11105000,10001,"*",70,27.7777777777778,"window_4439","5394",11066618,11099869,33252,"-",0,"overlapStart",0,"EXOSC10","exosome component 10"
"window_4441","chr1",11100000,11110000,10001,"*",74,29.3650793650794,"window_4441","105376736",11099675,11102100,2426,"+",0,"overlapEnd",324,"EXOSC10-AS1","EXOSC10 antisense RNA 1"
"window_4441.1","chr1",11100000,11110000,10001,"*",74,29.3650793650794,"window_4441","5394",11066618,11099869,33252,"-",130,"upstream",130,"EXOSC10","exosome component 10"
"window_4442","chr1",11102500,11112500,10001,"*",66,26.1904761904762,"window_4442","5394",11066618,11099869,33252,"-",2630,"upstream",2630,"EXOSC10","exosome component 10"
"window_4454","chr1",11132500,11142500,10001,"*",53,21.031746031746,"window_4454","100873935",11143898,11149537,5640,"+",1397,"upstream",1397,"MTOR-AS1","MTOR antisense RNA 1"
"window_4455","chr1",11135000,11145000,10001,"*",58,23.015873015873,"window_4455","100873935",11143898,11149537,5640,"+",0,"overlapStart",0,"MTOR-AS1","MTOR antisense RNA 1"
"window_4458","chr1",11142500,11152500,10001,"*",63,25,"window_4458","100873935",11143898,11149537,5640,"+",0,"includeFeature",0,"MTOR-AS1","MTOR antisense RNA 1"
"window_4459","chr1",11145000,11155000,10001,"*",61,24.2063492063492,"window_4459","100873935",11143898,11149537,5640,"+",0,"overlapEnd",1101,"MTOR-AS1","MTOR antisense RNA 1"
"window_4476","chr1",11187500,11197500,10001,"*",64,25.3968253968254,"window_4476","10218",11189355,11195981,6627,"+",0,"includeFeature",0,"ANGPTL7","angiopoietin like 7"
"window_4477","chr1",11190000,11200000,10001,"*",64,25.3968253968254,"window_4477","10218",11189355,11195981,6627,"+",0,"overlapEnd",644,"ANGPTL7","angiopoietin like 7"
"window_4504","chr1",11257500,11267500,10001,"*",53,21.031746031746,"window_4504","2475",11106535,11262551,156017,"-",0,"overlapStart",0,"MTOR","mechanistic target of rapamycin kinase"
"window_4507","chr1",11265000,11275000,10001,"*",65,25.7936507936508,"window_4507","2475",11106535,11262551,156017,"-",2448,"upstream",2448,"MTOR","mechanistic target of rapamycin kinase"
"window_4507.1","chr1",11265000,11275000,10001,"*",65,25.7936507936508,"window_4507","29914",11273206,11296049,22844,"+",0,"overlapStart",0,"UBIAD1","UbiA prenyltransferase domain containing 1"
"window_4658","chr1",11642500,11652500,10001,"*",65,25.7936507936508,"window_4658","93611",11654375,11663327,8953,"+",1874,"upstream",1874,"FBXO44","F-box protein 44"
"window_4659","chr1",11645000,11655000,10001,"*",69,27.3809523809524,"window_4659","93611",11654375,11663327,8953,"+",0,"overlapStart",0,"FBXO44","F-box protein 44"
"window_4659.1","chr1",11645000,11655000,10001,"*",69,27.3809523809524,"window_4659","26232",11637018,11655785,18768,"-",0,"inside",784,"FBXO2","F-box protein 2"
"window_4660","chr1",11647500,11657500,10001,"*",71,28.1746031746032,"window_4660","93611",11654375,11663327,8953,"+",0,"overlapStart",0,"FBXO44","F-box protein 44"
"window_4660.1","chr1",11647500,11657500,10001,"*",71,28.1746031746032,"window_4660","26232",11637018,11655785,18768,"-",0,"overlapStart",0,"FBXO2","F-box protein 2"
"window_4692","chr1",11727500,11737500,10001,"*",62,24.6031746031746,"window_4692","57085",11736084,11754802,18719,"+",0,"overlapStart",0,"AGTRAP","angiotensin II receptor associated protein"
"window_4693","chr1",11730000,11740000,10001,"*",68,26.984126984127,"window_4693","57085",11736084,11754802,18719,"+",0,"overlapStart",0,"AGTRAP","angiotensin II receptor associated protein"
"window_4703","chr1",11755000,11765000,10001,"*",67,26.5873015873016,"window_4703","284498",11761787,11789585,27799,"+",0,"overlapStart",0,"C1orf167","chromosome 1 open reading frame 167"
"window_4711","chr1",11775000,11785000,10001,"*",69,27.3809523809524,"window_4711","102724659",11777077,11779619,2543,"-",0,"includeFeature",0,"C1orf167-AS1","C1orf167 antisense RNA 1"
"window_4742","chr1",11852500,11862500,10001,"*",58,23.015873015873,"window_4742","4879",11857464,11858945,1482,"-",0,"includeFeature",0,"NPPB","natriuretic peptide B"
"window_4760","chr1",11897500,11907500,10001,"*",72,28.5714285714286,"window_4760","26829",11908151,11909330,1180,"+",650,"upstream",650,"RNU5E-1","RNA, U5E small nuclear 1"
"window_4767","chr1",11915000,11925000,10001,"*",72,28.5714285714286,"window_4767","90231",11919591,11926428,6838,"-",0,"overlapEnd",1427,"KIAA2013","KIAA2013"
"window_4864","chr1",12157500,12167500,10001,"*",51,20.2380952380952,"window_4864","102465836",12166943,12167038,96,"+",0,"includeFeature",0,"MIR7846","microRNA 7846"
"window_4864.1","chr1",12157500,12167500,10001,"*",51,20.2380952380952,"window_4864","7133",12166991,12209228,42238,"+",0,"overlapStart",0,"TNFRSF1B","TNF receptor superfamily member 1B"
"window_4865","chr1",12160000,12170000,10001,"*",51,20.2380952380952,"window_4865","102465836",12166943,12167038,96,"+",0,"includeFeature",0,"MIR7846","microRNA 7846"
"window_4865.1","chr1",12160000,12170000,10001,"*",51,20.2380952380952,"window_4865","7133",12166991,12209228,42238,"+",0,"overlapStart",0,"TNFRSF1B","TNF receptor superfamily member 1B"
"window_4868","chr1",12167500,12177500,10001,"*",52,20.6349206349206,"window_4868","7133",12166991,12209228,42238,"+",0,"inside",508,"TNFRSF1B","TNF receptor superfamily member 1B"
"window_5055","chr1",12635000,12645000,10001,"*",51,20.2380952380952,"window_5055","343066",12644547,12667086,22540,"+",0,"overlapStart",0,"AADACL4","arylacetamide deacetylase like 4"
"window_5477","chr1",13690000,13700000,10001,"*",62,24.6031746031746,"window_5477","7799",13700198,13825079,124882,"+",197,"upstream",197,"PRDM2","PR/SET domain 2"
"window_5478","chr1",13692500,13702500,10001,"*",67,26.5873015873016,"window_5478","7799",13700198,13825079,124882,"+",0,"overlapStart",0,"PRDM2","PR/SET domain 2"
"window_5479","chr1",13695000,13705000,10001,"*",66,26.1904761904762,"window_5479","7799",13700198,13825079,124882,"+",0,"overlapStart",0,"PRDM2","PR/SET domain 2"
"window_5480","chr1",13697500,13707500,10001,"*",65,25.7936507936508,"window_5480","7799",13700198,13825079,124882,"+",0,"overlapStart",0,"PRDM2","PR/SET domain 2"
"window_5481","chr1",13700000,13710000,10001,"*",60,23.8095238095238,"window_5481","7799",13700198,13825079,124882,"+",0,"overlapStart",0,"PRDM2","PR/SET domain 2"
"window_6059","chr1",15145000,15155000,10001,"*",73,28.968253968254,"window_6059","55092",15152532,15220478,67947,"+",0,"overlapStart",0,"TMEM51","transmembrane protein 51"
"window_6059.1","chr1",15145000,15155000,10001,"*",73,28.968253968254,"window_6059","200197",15111815,15153618,41804,"-",0,"overlapStart",0,"TMEM51-AS1","TMEM51 antisense RNA 1"
"window_6060","chr1",15147500,15157500,10001,"*",75,29.7619047619048,"window_6060","55092",15152532,15220478,67947,"+",0,"overlapStart",0,"TMEM51","transmembrane protein 51"
"window_6060.1","chr1",15147500,15157500,10001,"*",75,29.7619047619048,"window_6060","200197",15111815,15153618,41804,"-",0,"overlapStart",0,"TMEM51-AS1","TMEM51 antisense RNA 1"
"window_6063","chr1",15155000,15165000,10001,"*",70,27.7777777777778,"window_6063","55092",15152532,15220478,67947,"+",0,"inside",2467,"TMEM51","transmembrane protein 51"
"window_6063.1","chr1",15155000,15165000,10001,"*",70,27.7777777777778,"window_6063","200197",15111815,15153618,41804,"-",1381,"upstream",1381,"TMEM51-AS1","TMEM51 antisense RNA 1"
"window_6160","chr1",15397500,15407500,10001,"*",55,21.8253968253968,"window_6160","79180",15409888,15430339,20452,"+",2387,"upstream",2387,"EFHD2","EF-hand domain family member D2"
"window_6214","chr1",15532500,15542500,10001,"*",60,23.8095238095238,"window_6214","107397391",15542165,15542304,140,"+",0,"includeFeature",0,"SCARNA21B","small Cajal body-specific RNA 21B"
"window_6215","chr1",15535000,15545000,10001,"*",61,24.2063492063492,"window_6215","107397391",15542165,15542304,140,"+",0,"includeFeature",0,"SCARNA21B","small Cajal body-specific RNA 21B"
"window_6216","chr1",15537500,15547500,10001,"*",61,24.2063492063492,"window_6216","107397391",15542165,15542304,140,"+",0,"includeFeature",0,"SCARNA21B","small Cajal body-specific RNA 21B"
"window_6217","chr1",15540000,15550000,10001,"*",60,23.8095238095238,"window_6217","107397391",15542165,15542304,140,"+",0,"includeFeature",0,"SCARNA21B","small Cajal body-specific RNA 21B"
"window_6230","chr1",15572500,15582500,10001,"*",51,20.2380952380952,"window_6230","79814",15571699,15585051,13353,"-",0,"inside",2550,"AGMAT","agmatinase"
"window_6249","chr1",15620000,15630000,10001,"*",71,28.1746031746032,"window_6249","84301",15617458,15669044,51587,"+",0,"inside",2541,"DDI2","DNA damage inducible 1 homolog 2"
"window_6260","chr1",15647500,15657500,10001,"*",54,21.4285714285714,"window_6260","6248",15659869,15661722,1854,"+",2368,"upstream",2368,"RSC1A1","regulator of solute carriers 1"
