"","seqnames","start","end","width","strand","score","pct_cons","peak","feature","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","symbol","genename"
"window_4178","chr1",10442500,10452500,10001,"*",113,44.8412698412698,"window_4178","1325",10449719,10451902,2184,"+",0,"includeFeature",0,"CORT","cortistatin"
"window_4179","chr1",10445000,10455000,10001,"*",106,42.0634920634921,"window_4179","1325",10449719,10451902,2184,"+",0,"includeFeature",0,"CORT","cortistatin"
"window_4180","chr1",10447500,10457500,10001,"*",102,40.4761904761905,"window_4180","1325",10449719,10451902,2184,"+",0,"includeFeature",0,"CORT","cortistatin"
"window_4181","chr1",10450000,10460000,10001,"*",110,43.6507936507937,"window_4181","1325",10449719,10451902,2184,"+",0,"overlapEnd",280,"CORT","cortistatin"
"window_4187","chr1",10465000,10475000,10001,"*",120,47.6190476190476,"window_4187","5195",10472288,10630758,158471,"+",0,"overlapStart",0,"PEX14","peroxisomal biogenesis factor 14"
"window_4187.1","chr1",10465000,10475000,10001,"*",120,47.6190476190476,"window_4187","1676",10456522,10472529,16008,"-",0,"overlapStart",0,"DFFA","DNA fragmentation factor subunit alpha"
"window_4188","chr1",10467500,10477500,10001,"*",116,46.031746031746,"window_4188","5195",10472288,10630758,158471,"+",0,"overlapStart",0,"PEX14","peroxisomal biogenesis factor 14"
"window_4188.1","chr1",10467500,10477500,10001,"*",116,46.031746031746,"window_4188","1676",10456522,10472529,16008,"-",0,"overlapStart",0,"DFFA","DNA fragmentation factor subunit alpha"
"window_4189","chr1",10470000,10480000,10001,"*",113,44.8412698412698,"window_4189","5195",10472288,10630758,158471,"+",0,"overlapStart",0,"PEX14","peroxisomal biogenesis factor 14"
"window_4189.1","chr1",10470000,10480000,10001,"*",113,44.8412698412698,"window_4189","1676",10456522,10472529,16008,"-",0,"overlapStart",0,"DFFA","DNA fragmentation factor subunit alpha"
"window_4190","chr1",10472500,10482500,10001,"*",121,48.015873015873,"window_4190","5195",10472288,10630758,158471,"+",0,"inside",211,"PEX14","peroxisomal biogenesis factor 14"
"window_4190.1","chr1",10472500,10482500,10001,"*",121,48.015873015873,"window_4190","1676",10456522,10472529,16008,"-",0,"overlapStart",0,"DFFA","DNA fragmentation factor subunit alpha"
"window_4191","chr1",10475000,10485000,10001,"*",105,41.6666666666667,"window_4191","5195",10472288,10630758,158471,"+",0,"inside",2711,"PEX14","peroxisomal biogenesis factor 14"
"window_4191.1","chr1",10475000,10485000,10001,"*",105,41.6666666666667,"window_4191","1676",10456522,10472529,16008,"-",2470,"upstream",2470,"DFFA","DNA fragmentation factor subunit alpha"
"window_4402","chr1",11002500,11012500,10001,"*",110,43.6507936507937,"window_4402","23435",11012344,11030528,18185,"+",0,"overlapStart",0,"TARDBP","TAR DNA binding protein"
"window_4415","chr1",11035000,11045000,10001,"*",109,43.2539682539683,"window_4415","10747",11026523,11047239,20717,"-",0,"inside",2238,"MASP2","mannan binding lectin serine peptidase 2"
"window_4416","chr1",11037500,11047500,10001,"*",113,44.8412698412698,"window_4416","10747",11026523,11047239,20717,"-",0,"overlapStart",0,"MASP2","mannan binding lectin serine peptidase 2"
"window_4417","chr1",11040000,11050000,10001,"*",117,46.4285714285714,"window_4417","10747",11026523,11047239,20717,"-",0,"overlapStart",0,"MASP2","mannan binding lectin serine peptidase 2"
"window_4673","chr1",11680000,11690000,10001,"*",110,43.6507936507937,"window_4673","10459",11674480,11691650,17171,"-",0,"inside",1649,"MAD2L2","mitotic arrest deficient 2 like 2"
"window_4673.1","chr1",11680000,11690000,10001,"*",110,43.6507936507937,"window_4673","374946",11691710,11725857,34148,"+",1709,"upstream",1709,"DRAXIN","dorsal inhibitory axon guidance protein"
"window_4702","chr1",11752500,11762500,10001,"*",126,50,"window_4702","284498",11761787,11789585,27799,"+",0,"overlapStart",0,"C1orf167","chromosome 1 open reading frame 167"
"window_4719","chr1",11795000,11805000,10001,"*",117,46.4285714285714,"window_4719","1185",11806096,11848079,41984,"+",1095,"upstream",1095,"CLCN6","chloride voltage-gated channel 6"
"window_4719.1","chr1",11795000,11805000,10001,"*",117,46.4285714285714,"window_4719","4524",11785723,11806920,21198,"-",0,"inside",1919,"MTHFR","methylenetetrahydrofolate reductase"
"window_4721","chr1",11800000,11810000,10001,"*",125,49.6031746031746,"window_4721","1185",11806096,11848079,41984,"+",0,"overlapStart",0,"CLCN6","chloride voltage-gated channel 6"
"window_4721.1","chr1",11800000,11810000,10001,"*",125,49.6031746031746,"window_4721","4524",11785723,11806920,21198,"-",0,"overlapStart",0,"MTHFR","methylenetetrahydrofolate reductase"
"window_4722","chr1",11802500,11812500,10001,"*",117,46.4285714285714,"window_4722","1185",11806096,11848079,41984,"+",0,"overlapStart",0,"CLCN6","chloride voltage-gated channel 6"
"window_4722.1","chr1",11802500,11812500,10001,"*",117,46.4285714285714,"window_4722","4524",11785723,11806920,21198,"-",0,"overlapStart",0,"MTHFR","methylenetetrahydrofolate reductase"
"window_4723","chr1",11805000,11815000,10001,"*",116,46.031746031746,"window_4723","1185",11806096,11848079,41984,"+",0,"overlapStart",0,"CLCN6","chloride voltage-gated channel 6"
"window_4723.1","chr1",11805000,11815000,10001,"*",116,46.031746031746,"window_4723","4524",11785723,11806920,21198,"-",0,"overlapStart",0,"MTHFR","methylenetetrahydrofolate reductase"
"window_4734","chr1",11832500,11842500,10001,"*",114,45.2380952380952,"window_4734","100379251",11841017,11847684,6668,"+",0,"overlapStart",0,"NPPA-AS1","NPPA antisense RNA 1"
"window_4735","chr1",11835000,11845000,10001,"*",113,44.8412698412698,"window_4735","100379251",11841017,11847684,6668,"+",0,"overlapStart",0,"NPPA-AS1","NPPA antisense RNA 1"
"window_4736","chr1",11837500,11847500,10001,"*",105,41.6666666666667,"window_4736","100379251",11841017,11847684,6668,"+",0,"overlapStart",0,"NPPA-AS1","NPPA antisense RNA 1"
"window_4736.1","chr1",11837500,11847500,10001,"*",105,41.6666666666667,"window_4736","4878",11845709,11848345,2637,"-",0,"overlapEnd",844,"NPPA","natriuretic peptide A"
"window_4788","chr1",11967500,11977500,10001,"*",125,49.6031746031746,"window_4788","9927",11980181,12013514,33334,"+",2680,"upstream",2680,"MFN2","mitofusin 2"
"window_4789","chr1",11970000,11980000,10001,"*",123,48.8095238095238,"window_4789","9927",11980181,12013514,33334,"+",180,"upstream",180,"MFN2","mitofusin 2"
"window_4794","chr1",11982500,11992500,10001,"*",108,42.8571428571429,"window_4794","9927",11980181,12013514,33334,"+",0,"inside",2318,"MFN2","mitofusin 2"
"window_4807","chr1",12015000,12025000,10001,"*",103,40.8730158730159,"window_4807","60672",12019466,12032045,12580,"+",0,"overlapStart",0,"MIIP","migration and invasion inhibitory protein"
"window_4808","chr1",12017500,12027500,10001,"*",111,44.047619047619,"window_4808","60672",12019466,12032045,12580,"+",0,"overlapStart",0,"MIIP","migration and invasion inhibitory protein"
"window_4808.1","chr1",12017500,12027500,10001,"*",111,44.047619047619,"window_4808","102466982",12029158,12029222,65,"+",1657,"upstream",1657,"MIR6729","microRNA 6729"
"window_4809","chr1",12020000,12030000,10001,"*",113,44.8412698412698,"window_4809","60672",12019466,12032045,12580,"+",0,"inside",533,"MIIP","migration and invasion inhibitory protein"
"window_4809.1","chr1",12020000,12030000,10001,"*",113,44.8412698412698,"window_4809","102466982",12029158,12029222,65,"+",0,"includeFeature",0,"MIR6729","microRNA 6729"
"window_4810","chr1",12022500,12032500,10001,"*",117,46.4285714285714,"window_4810","102466982",12029158,12029222,65,"+",0,"includeFeature",0,"MIR6729","microRNA 6729"
"window_4811","chr1",12025000,12035000,10001,"*",114,45.2380952380952,"window_4811","102466982",12029158,12029222,65,"+",0,"includeFeature",0,"MIR6729","microRNA 6729"
"window_4812","chr1",12027500,12037500,10001,"*",110,43.6507936507937,"window_4812","102466982",12029158,12029222,65,"+",0,"includeFeature",0,"MIR6729","microRNA 6729"
"window_5031","chr1",12575000,12585000,10001,"*",104,41.2698412698413,"window_5031","102466722",12578957,12579023,67,"-",0,"includeFeature",0,"MIR6730","microRNA 6730"
"window_5032","chr1",12577500,12587500,10001,"*",101,40.0793650793651,"window_5032","102466722",12578957,12579023,67,"-",0,"includeFeature",0,"MIR6730","microRNA 6730"
"window_5033","chr1",12580000,12590000,10001,"*",108,42.8571428571429,"window_5033","102466722",12578957,12579023,67,"-",976,"upstream",976,"MIR6730","microRNA 6730"
"window_5049","chr1",12620000,12630000,10001,"*",115,45.6349206349206,"window_5049","9249",12567910,12618210,50301,"-",1789,"upstream",1789,"DHRS3","dehydrogenase/reductase 3"
"window_6162","chr1",15402500,15412500,10001,"*",123,48.8095238095238,"window_6162","79180",15409888,15430339,20452,"+",0,"overlapStart",0,"EFHD2","EF-hand domain family member D2"
"window_6174","chr1",15432500,15442500,10001,"*",101,40.0793650793651,"window_6174","11330",15438442,15449242,10801,"+",0,"overlapStart",0,"CTRC","chymotrypsin C"
"window_6209","chr1",15520000,15530000,10001,"*",103,40.8730158730159,"window_6209","842",15490832,15526534,35703,"-",0,"overlapStart",0,"CASP9","caspase 9"
"window_6209.1","chr1",15520000,15530000,10001,"*",103,40.8730158730159,"window_6209","23341",15526813,15592379,65567,"+",0,"overlapStart",0,"DNAJC16","DnaJ heat shock protein family (Hsp40) member C16"
"window_6210","chr1",15522500,15532500,10001,"*",103,40.8730158730159,"window_6210","842",15490832,15526534,35703,"-",0,"overlapStart",0,"CASP9","caspase 9"
"window_6210.1","chr1",15522500,15532500,10001,"*",103,40.8730158730159,"window_6210","23341",15526813,15592379,65567,"+",0,"overlapStart",0,"DNAJC16","DnaJ heat shock protein family (Hsp40) member C16"
"window_6211","chr1",15525000,15535000,10001,"*",103,40.8730158730159,"window_6211","842",15490832,15526534,35703,"-",0,"overlapStart",0,"CASP9","caspase 9"
"window_6211.1","chr1",15525000,15535000,10001,"*",103,40.8730158730159,"window_6211","23341",15526813,15592379,65567,"+",0,"overlapStart",0,"DNAJC16","DnaJ heat shock protein family (Hsp40) member C16"
"window_6245","chr1",15610000,15620000,10001,"*",114,45.2380952380952,"window_6245","84301",15617458,15669044,51587,"+",0,"overlapStart",0,"DDI2","DNA damage inducible 1 homolog 2"
"window_6246","chr1",15612500,15622500,10001,"*",114,45.2380952380952,"window_6246","84301",15617458,15669044,51587,"+",0,"overlapStart",0,"DDI2","DNA damage inducible 1 homolog 2"
"window_6247","chr1",15615000,15625000,10001,"*",118,46.8253968253968,"window_6247","84301",15617458,15669044,51587,"+",0,"overlapStart",0,"DDI2","DNA damage inducible 1 homolog 2"
"window_6248","chr1",15617500,15627500,10001,"*",113,44.8412698412698,"window_6248","84301",15617458,15669044,51587,"+",0,"inside",41,"DDI2","DNA damage inducible 1 homolog 2"
"window_6335","chr1",15835000,15845000,10001,"*",108,42.8571428571429,"window_6335","23013",15847707,15940456,92750,"+",2706,"upstream",2706,"SPEN","spen family transcriptional repressor"
"window_6339","chr1",15845000,15855000,10001,"*",103,40.8730158730159,"window_6339","23013",15847707,15940456,92750,"+",0,"overlapStart",0,"SPEN","spen family transcriptional repressor"
"window_6339.1","chr1",15845000,15855000,10001,"*",103,40.8730158730159,"window_6339","729614",15834474,15848147,13674,"-",0,"overlapStart",0,"FLJ37453","uncharacterized LOC729614"
"window_6340","chr1",15847500,15857500,10001,"*",101,40.0793650793651,"window_6340","23013",15847707,15940456,92750,"+",0,"overlapStart",0,"SPEN","spen family transcriptional repressor"
"window_6340.1","chr1",15847500,15857500,10001,"*",101,40.0793650793651,"window_6340","729614",15834474,15848147,13674,"-",0,"overlapStart",0,"FLJ37453","uncharacterized LOC729614"
"window_6341","chr1",15850000,15860000,10001,"*",103,40.8730158730159,"window_6341","23013",15847707,15940456,92750,"+",0,"inside",2292,"SPEN","spen family transcriptional repressor"
"window_6341.1","chr1",15850000,15860000,10001,"*",103,40.8730158730159,"window_6341","729614",15834474,15848147,13674,"-",1852,"upstream",1852,"FLJ37453","uncharacterized LOC729614"
"window_6391","chr1",15975000,15985000,10001,"*",123,48.8095238095238,"window_6391","7709",15941869,15976132,34264,"-",0,"overlapStart",0,"ZBTB17","zinc finger and BTB domain containing 17"
"window_6461","chr1",16150000,16160000,10001,"*",114,45.2380952380952,"window_6461","1969",16124337,16156069,31733,"-",0,"overlapStart",0,"EPHA2","EPH receptor A2"
"window_6462","chr1",16152500,16162500,10001,"*",114,45.2380952380952,"window_6462","1969",16124337,16156069,31733,"-",0,"overlapStart",0,"EPHA2","EPH receptor A2"
"window_6463","chr1",16155000,16165000,10001,"*",118,46.8253968253968,"window_6463","1969",16124337,16156069,31733,"-",0,"overlapStart",0,"EPHA2","EPH receptor A2"
"window_6464","chr1",16157500,16167500,10001,"*",110,43.6507936507937,"window_6464","1969",16124337,16156069,31733,"-",1430,"upstream",1430,"EPHA2","EPH receptor A2"
"window_6483","chr1",16205000,16215000,10001,"*",102,40.4761904761905,"window_6483","128272",16197854,16212652,14799,"-",0,"overlapStart",0,"ARHGEF19","Rho guanine nucleotide exchange factor 19"
"window_6494","chr1",16232500,16242500,10001,"*",110,43.6507936507937,"window_6494","79363",16231692,16237183,5492,"-",0,"overlapStart",0,"CPLANE2","ciliogenesis and planar polarity effector 2"
"window_6497","chr1",16240000,16250000,10001,"*",125,49.6031746031746,"window_6497","79363",16231692,16237183,5492,"-",2816,"upstream",2816,"CPLANE2","ciliogenesis and planar polarity effector 2"
"window_6578","chr1",16442500,16452500,10001,"*",102,40.4761904761905,"window_6578","55707",16440721,16460078,19358,"+",0,"inside",1778,"NECAP2","NECAP endocytosis associated 2"
"window_6582","chr1",16452500,16462500,10001,"*",119,47.2222222222222,"window_6582","107984921",16460948,16468481,7534,"+",0,"overlapStart",0,"LINC01772","long intergenic non-protein coding RNA 1772"
"window_6583","chr1",16455000,16465000,10001,"*",104,41.2698412698413,"window_6583","107984921",16460948,16468481,7534,"+",0,"overlapStart",0,"LINC01772","long intergenic non-protein coding RNA 1772"
"window_6656","chr1",16637500,16647500,10001,"*",122,48.4126984126984,"window_6656","11209",16645622,16650289,4668,"+",0,"overlapStart",0,"MST1P2","macrophage stimulating 1 pseudogene 2"
"window_6657","chr1",16640000,16650000,10001,"*",111,44.047619047619,"window_6657","11209",16645622,16650289,4668,"+",0,"overlapStart",0,"MST1P2","macrophage stimulating 1 pseudogene 2"
"window_6789","chr1",16970000,16980000,10001,"*",114,45.2380952380952,"window_6789","4237",16974502,16980632,6131,"-",0,"overlapEnd",631,"MFAP2","microfibril associated protein 2"
"window_6790","chr1",16972500,16982500,10001,"*",112,44.4444444444444,"window_6790","4237",16974502,16980632,6131,"-",0,"includeFeature",0,"MFAP2","microfibril associated protein 2"
"window_6791","chr1",16975000,16985000,10001,"*",106,42.0634920634921,"window_6791","4237",16974502,16980632,6131,"-",0,"overlapStart",0,"MFAP2","microfibril associated protein 2"
"window_6819","chr1",17045000,17055000,10001,"*",117,46.4285714285714,"window_6819","6390",17018722,17054170,35449,"-",0,"overlapStart",0,"SDHB","succinate dehydrogenase complex iron sulfur subunit B"
"window_6820","chr1",17047500,17057500,10001,"*",118,46.8253968253968,"window_6820","6390",17018722,17054170,35449,"-",0,"overlapStart",0,"SDHB","succinate dehydrogenase complex iron sulfur subunit B"
"window_6821","chr1",17050000,17060000,10001,"*",115,45.6349206349206,"window_6821","6390",17018722,17054170,35449,"-",0,"overlapStart",0,"SDHB","succinate dehydrogenase complex iron sulfur subunit B"
"window_6822","chr1",17052500,17062500,10001,"*",108,42.8571428571429,"window_6822","6390",17018722,17054170,35449,"-",0,"overlapStart",0,"SDHB","succinate dehydrogenase complex iron sulfur subunit B"
"window_7681","chr1",19200000,19210000,10001,"*",102,40.4761904761905,"window_7681","23352",19074510,19210266,135757,"-",0,"inside",265,"UBR4","ubiquitin protein ligase E3 component n-recognin 4"
"window_7681.1","chr1",19200000,19210000,10001,"*",102,40.4761904761905,"window_7681","101927895",19210501,19240704,30204,"+",500,"upstream",500,"EMC1-AS1","EMC1 antisense RNA 1"
"window_7682","chr1",19202500,19212500,10001,"*",125,49.6031746031746,"window_7682","23352",19074510,19210266,135757,"-",0,"overlapStart",0,"UBR4","ubiquitin protein ligase E3 component n-recognin 4"
"window_7682.1","chr1",19202500,19212500,10001,"*",125,49.6031746031746,"window_7682","101927895",19210501,19240704,30204,"+",0,"overlapStart",0,"EMC1-AS1","EMC1 antisense RNA 1"
"window_7686","chr1",19212500,19222500,10001,"*",107,42.4603174603175,"window_7686","23352",19074510,19210266,135757,"-",2233,"upstream",2233,"UBR4","ubiquitin protein ligase E3 component n-recognin 4"
"window_7686.1","chr1",19212500,19222500,10001,"*",107,42.4603174603175,"window_7686","101927895",19210501,19240704,30204,"+",0,"inside",1998,"EMC1-AS1","EMC1 antisense RNA 1"
"window_7697","chr1",19240000,19250000,10001,"*",105,41.6666666666667,"window_7697","23065",19215660,19251527,35868,"-",0,"inside",1526,"EMC1","ER membrane protein complex subunit 1"
"window_7697.1","chr1",19240000,19250000,10001,"*",105,41.6666666666667,"window_7697","51154",19251805,19260128,8324,"+",1804,"upstream",1804,"MRTO4","MRT4 homolog, ribosome maturation factor"
"window_7706","chr1",19262500,19272500,10001,"*",102,40.4761904761905,"window_7706","246181",19265982,19274194,8213,"-",0,"overlapEnd",1693,"AKR7L","aldo-keto reductase family 7 like (gene/pseudogene)"
